0, 27, 49, 50, 51, 52, 53, 54, 55, 56, 57,
48, 223, 180, 8, 9, 113, 119, 101, 114, 116, 122,
117, 105, 111, 112, 252, 43, 13, 0, 97, 115, 100,
102, 103, 104, 106, 107, 108, 246, 228, 94, 0, 35,
121, 120, 99, 118, 98, 110, 109, 44, 46, 45, 0,
42, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0,
0, 43, 0, 0, 0, 0, 0, 0, 0, 60, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
127, 13, 0, 0, 0, 47, 0, 0, 0, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0,
0, 0, 0, 0, 0, 0, 0, 0, 0
